  7.7000000e-003  6.7000000e-003  2.7000000e-003  1.6800000e-003  8.5600000e-003
  7.9600000e-003  2.3300000e-003  8.3300000e-003  7.6500000e-003  3.2100000e-003
  4.2800000e-003  4.4700000e-003  5.7600000e-003  6.6200000e-003  8.2700000e-003
  1.2700000e-003  9.3400000e-003  4.4700000e-003  3.2400000e-003  4.4300000e-003
  5.8400000e-003  2.2500000e-003  5.9900000e-003  3.0100000e-003  8.3580900e-004
  3.4600000e-003  5.3200000e-003  9.7500000e-003  6.6300000e-003  7.3965100e-005
  8.7300000e-003  4.9600000e-003  4.3100000e-003  2.9800000e-003  9.2300000e-003
  2.4400000e-003  3.3500000e-003  6.2500000e-003  3.6000000e-003  6.0300000e-003
  8.0700000e-003  8.3900000e-003  1.8382000e-005  7.9400000e-003  2.4900000e-003
  6.5400000e-003  7.7600000e-003  3.2700000e-003  4.4800000e-003  3.3800000e-003
  1.5700000e-003  8.1400000e-003  3.4500000e-003  1.9400000e-003  3.2000000e-003
  3.9700000e-003  2.0700000e-003  3.8400000e-003  9.0200000e-003  5.6100000e-003
  2.2800000e-003  2.3000000e-003  9.5600000e-003  2.3200000e-003  6.6800000e-003
  9.1500000e-003  9.0300000e-003  6.9661300e-004  3.4100000e-003  4.5600000e-003
  4.6500000e-003  6.7700000e-003  9.2900000e-003  2.6600000e-003  7.2400000e-003
  4.9800000e-003  5.0100000e-003  3.4000000e-003  6.7500000e-003  5.5100000e-003
  3.4200000e-003  4.7200000e-003  9.2000000e-003  8.4500000e-003  4.1600000e-003
  5.6800000e-003  9.7900000e-003  5.6300000e-003  6.7010200e-005  2.7700000e-003
  7.1500000e-003  2.1200000e-003  8.6400000e-003  2.5200000e-003  2.3300000e-003
  1.2000000e-003  9.6000000e-003  1.0000000e-002  2.2200000e-003  5.4500000e-003
  4.3800000e-003  7.3700000e-003  7.7800000e-003  4.2100000e-003  6.4900000e-003
  2.8200000e-003  2.7000000e-003  4.5700000e-003  7.6400000e-003  8.0400000e-003
  9.8200000e-003  1.8900000e-003  5.8800000e-003  9.9300000e-003  2.0100000e-003
  1.3400000e-003  1.5500000e-003  5.5396100e-004  6.4100000e-003  5.2500000e-003
  6.7000000e-003  3.9600000e-003  5.1100000e-003  9.8100000e-003  3.8500000e-003
  2.2500000e-003  4.1300000e-003  5.4000000e-003  7.4100000e-003  7.4700000e-003
  3.2600000e-003  6.3055400e-004  7.0400000e-003  1.0700000e-003  2.3426400e-004
  9.3500000e-003  9.2000000e-003  1.4800000e-003  5.1500000e-003  1.5500000e-003
  3.6800000e-003  8.4987700e-004  1.3900000e-003  7.2400000e-003  2.9200000e-003
  7.4000000e-003  8.7821600e-004  2.1700000e-003  6.7100000e-003  3.4200000e-003
  6.3600000e-003  8.4300000e-003  4.5300000e-003  7.1600000e-003  7.6100000e-003
  5.7800000e-003  8.1200000e-003  9.0000000e-003  6.1400000e-003  2.8800000e-003
  7.1900000e-003  7.6500000e-003  3.3000000e-003  2.5000000e-003  5.6500000e-003
  5.7800000e-003  8.8500000e-003  9.1400000e-003  7.2300000e-003  8.1500000e-003
  8.7356000e-004  9.2700000e-003  7.8400000e-003  3.4700000e-003  7.8000000e-003
  5.2400000e-003  2.8100000e-003  7.8601900e-004  5.3600000e-003  2.5756200e-004
  4.4600000e-003  6.7200000e-003  3.8417500e-004  6.2200000e-003  2.4200000e-003
  9.9700000e-003  3.8400000e-003  4.8000000e-003  4.8900000e-003  8.0000000e-003
  8.4900000e-003  6.6500000e-003  5.8802700e-004  7.2400000e-003  2.3700000e-003
  9.6500000e-003  1.7300000e-003  7.8300000e-003  2.8000000e-003  8.4900000e-003
  5.2700000e-003  7.3900000e-003  9.0400000e-003  1.3100000e-003  9.4914500e-005
  8.3500000e-003  9.3900000e-003  9.4200000e-003  2.8100000e-003  7.2600000e-003
  8.1000000e-003  9.3500000e-003  9.4300000e-003  5.9600000e-003  3.8700000e-003
  7.1100000e-003  6.9200000e-003  3.3600000e-003  3.8900000e-003  4.4100000e-003
  4.6400000e-003  6.1655000e-004  3.0500000e-003  7.1900000e-003  4.1100000e-003
  6.2000000e-003  5.8800000e-003  9.0900000e-003  2.7808300e-004  2.5004600e-005
  4.2600000e-003  7.5000000e-003  4.0700000e-003  6.5500000e-003  3.2300000e-003
  3.7200000e-003  3.2600000e-003  2.3614100e-004  4.4900000e-003  6.7900000e-003
  3.4500000e-003  1.9400000e-003  1.9200000e-003  9.1800000e-003  5.0055800e-004
  5.8600000e-003  7.1900000e-003  9.2600000e-003  5.0000000e-003  9.3100000e-003
  7.3727700e-004  8.1700000e-003  1.3200000e-003  5.4800000e-003  8.2900000e-003
  3.1600000e-003  3.4200000e-003  6.5900000e-003  6.9900000e-003  1.6500000e-003
  6.4200000e-003  6.7699000e-004  2.9100000e-003  3.6800000e-003  9.1400000e-003
  2.7600000e-003  4.4500000e-003  6.1500000e-003  3.1500000e-003  4.1000000e-003
  9.2700000e-003  6.4700000e-003  6.3400000e-003  9.8995200e-004  6.8900000e-003
  1.5500000e-003  1.4900000e-003  3.3800000e-003  8.5400000e-003  5.4500000e-003
  1.9300000e-003  6.4300000e-003  8.6200000e-003  8.1200000e-003  4.3400000e-003
  6.6800000e-003  7.7900000e-003  3.3500000e-003  9.6500000e-003  8.2500000e-003
  3.6592100e-004  1.9700000e-003  3.5900000e-003  5.5300000e-003  4.2700000e-003
  2.2211400e-004  5.7800000e-003  7.4100000e-003  1.2700000e-003  4.4300000e-003
  7.4400000e-003  6.0386200e-004  2.9900000e-003  7.5759700e-004  1.9300000e-003
  4.0800000e-003  4.2900000e-003  6.7267300e-004  4.9800000e-003  4.1192000e-004
  9.5500000e-003  6.8900000e-003  1.5700000e-003  3.0300000e-003  3.2200000e-003
  6.0900000e-003  3.5100000e-003  4.8800000e-003  3.6400000e-003  3.6200000e-003
  7.6000000e-003  5.6500000e-003  2.6900000e-003  1.5500000e-003  6.0400000e-003
  3.7100000e-003  1.3200000e-003  3.9900000e-003  2.8500000e-003  6.9700000e-003
  5.2700000e-003  7.3400000e-003  1.4700000e-003  3.9629300e-004  3.4900000e-003
  9.3200000e-003  1.4600000e-003  6.5200000e-003  4.1900000e-003  7.7600000e-003
  6.0800000e-003  4.3672600e-004  7.9000000e-003  1.0400000e-003  2.7400000e-003
  5.3600000e-003  1.3800000e-003  3.6400000e-003  1.0900000e-003  7.6100000e-003
  9.2199600e-004  4.9900000e-003  3.4300000e-003  3.2300000e-003  9.2700000e-003
  7.4000000e-003  5.4200000e-003  1.1000000e-003  5.4900000e-003  2.2500000e-003
  8.9200000e-003  8.8500000e-003  6.6600000e-003  2.8100000e-003  9.8400000e-003
  2.4900000e-003  9.5700000e-003  1.3100000e-003  5.2500000e-003  8.9400000e-003
  1.0200000e-003  9.0771900e-004  4.8300000e-003  5.8100000e-003  5.1100000e-003
  1.1000000e-003  6.6600000e-003  6.8000000e-003  3.6700000e-003  4.9900000e-003
  4.4600000e-003  8.9010200e-004  3.8800000e-003  3.3100000e-003  3.3600000e-003
  3.6500000e-003  9.9600000e-003  2.8700000e-003  1.2000000e-003  1.6300000e-003
  8.7100000e-003  2.5200000e-003  1.2000000e-003  6.0556800e-004  7.9800000e-003
  6.7002100e-004  9.7000000e-003  9.3000000e-003  2.6300000e-003  7.2900000e-003
  8.2500000e-003  9.8500000e-003  1.3100000e-003  2.0300000e-003  5.5300000e-003
  1.4700000e-003  9.9300000e-003  2.0800000e-003  5.2700000e-003  2.4800000e-003
  5.9400000e-003  7.4200000e-003  8.5000000e-003  7.7300000e-003  7.8060100e-004
  6.7800000e-003  4.2800000e-003  7.8300000e-003  8.7900000e-003  8.9500000e-003
  4.4200000e-003  8.5794500e-004  9.0000000e-003  7.3000000e-003  1.0140000e-002
  9.4500000e-003  1.6900000e-003  3.3832200e-004  6.7600000e-003  7.4200000e-003
  5.6300000e-003  3.9900000e-003  6.9600000e-003  3.6400000e-003  6.8700000e-003
  7.4100000e-003  9.8800000e-003  7.4600000e-003  4.6900000e-003  4.2300000e-003
  5.3200000e-003  1.0290000e-002  4.2500000e-003  2.8900000e-003  7.9800000e-003
  8.7500000e-003  1.3300000e-003  2.9300000e-003  1.2000000e-003  7.6200000e-003
  9.3500000e-003  2.8700000e-003  4.4729400e-004  5.6311100e-004  2.8100000e-003
  2.2900000e-003  6.0900000e-003  4.1700000e-003  6.7600000e-003  1.0320000e-002
  6.6800000e-003  3.6300000e-003  8.7600000e-003  3.5200000e-003  3.2900000e-003
  5.9600000e-003  3.0800000e-003  7.4000000e-003  1.3800000e-003  1.1600000e-003
  1.0100000e-003  9.8500000e-003  7.4000000e-003  3.6400000e-003  7.7431000e-004
  1.1800000e-003  5.7400000e-003  5.3200000e-003  4.1700000e-003  8.5400000e-003
  6.4400000e-003  6.8000000e-003  7.0700000e-003  7.1300000e-003  8.7900000e-003
  4.7200000e-003  7.0138000e-004  7.3600000e-003  2.4400000e-003  8.1400000e-003
  5.5300000e-003  1.1900000e-003  1.3100000e-003  7.2500000e-003  9.8600000e-003
  6.5166500e-004  1.1100000e-003  6.2500000e-003  9.5500000e-003  5.1900000e-003
  9.0100000e-003  5.1300000e-003  3.9800000e-003  5.0100000e-003  2.8900000e-003
  2.1900000e-003  7.1900000e-003  9.2300000e-003  5.1600000e-003  9.2400000e-003
  6.0700000e-003  9.9800000e-003  2.5300000e-003  2.1100000e-003  4.8700000e-003
  7.8800000e-003  4.6000000e-003  8.9000000e-003  7.8200000e-003  1.0550000e-002
  2.4800000e-003  1.4000000e-003  6.7500000e-003  8.4700000e-003  2.5600000e-003
  1.3400000e-003  5.2200000e-003  1.0260000e-002  5.8400000e-003  4.2300000e-003
  7.3300000e-003  4.1400000e-003  1.0060000e-002  3.1300000e-003  4.7900000e-003
  9.8900000e-003  4.4400000e-003  3.0800000e-003  4.7100000e-003  6.0500000e-003
  5.6700000e-003  1.2600000e-003  7.8400000e-003  6.9200000e-003  4.7400000e-003
  3.0500000e-003  4.3700000e-003  9.3800000e-003  7.9100000e-003  3.9800000e-003
  9.8300000e-003  1.8000000e-003  9.9900000e-003  7.2100000e-003  7.9700000e-003
  1.9400000e-003  3.8600000e-003  5.5700000e-003  1.6600000e-003  7.1400000e-003
  5.5400000e-003  1.2900000e-003  1.1060000e-002  1.0980000e-002  6.1400000e-003
  8.0800000e-003  4.5100000e-003  2.0600000e-003  3.7600000e-003  3.4700000e-003
  9.1300000e-003  9.5400000e-003  8.2200000e-003  9.1100000e-003  8.8200000e-003
  2.7800000e-003  3.0300000e-003  2.9200000e-003  8.2100000e-003  7.0400000e-003
  1.4200000e-003  7.0400000e-003  1.0170000e-002  6.4500000e-003  3.0800000e-003
  2.7700000e-003  5.4500000e-003  4.1300000e-003  2.9100000e-003  8.7500000e-003
  8.6600000e-003  9.8900000e-003  1.1120000e-002  4.7700000e-003  1.1230000e-002
  3.1400000e-003  9.6000000e-003  2.3500000e-003  6.4300000e-003  6.9600000e-003
  2.3300000e-003  7.3900000e-003  3.7000000e-003  4.2500000e-003  2.7400000e-003
  3.6500000e-003  1.0260000e-002  1.0170000e-002  1.0890000e-002  3.8200000e-003
  7.0600000e-003  8.9200000e-003  5.8100000e-003  6.9300000e-003  2.4100000e-003
  6.8000000e-003  4.1100000e-003  1.1060000e-002  6.1400000e-003  9.5400000e-003
  1.2010000e-002  8.5200000e-003  1.1460000e-002  1.0510000e-002  4.4200000e-003
  8.2600000e-003  8.0800000e-003  1.0500000e-002  3.1100000e-003  2.5400000e-003
  7.8200000e-003  4.6900000e-003  5.3400000e-003  5.7900000e-003  2.6600000e-003
  6.0100000e-003  3.1500000e-003  9.1600000e-003  3.3400000e-003  7.5600000e-003
  4.2700000e-003  9.7000000e-003  2.8500000e-003  9.6100000e-003  1.0390000e-002
  6.4500000e-003  6.9400000e-003  6.0900000e-003  7.5600000e-003  9.7600000e-003
  6.9600000e-003  1.0840000e-002  7.2500000e-003  8.5300000e-003  7.7700000e-003
  4.6100000e-003  1.1990000e-002  5.7100000e-003  4.3500000e-003  8.4500000e-003
  1.0730000e-002  4.8400000e-003  1.0480000e-002  7.6200000e-003  4.4600000e-003
  7.7500000e-003  3.9800000e-003  8.3300000e-003  7.3600000e-003  6.1500000e-003
  4.3100000e-003  7.0400000e-003  6.4300000e-003  4.4600000e-003  5.0000000e-003
  1.3400000e-002  6.0400000e-003  9.5900000e-003  7.6700000e-003  7.7000000e-003
  5.8000000e-003  8.9600000e-003  1.0060000e-002  7.7900000e-003  1.2330000e-002
  1.2970000e-002  1.0320000e-002  1.3310000e-002  7.5200000e-003  1.0110000e-002
  1.3410000e-002  1.3640000e-002  4.3600000e-003  1.1790000e-002  1.2860000e-002
  1.3850000e-002  9.3100000e-003  1.2480000e-002  1.2580000e-002  5.3000000e-003
  1.2560000e-002  1.2410000e-002  1.1770000e-002  6.2900000e-003  8.4500000e-003
  1.2740000e-002  7.5300000e-003  1.0130000e-002  8.4700000e-003  8.7900000e-003
  5.1700000e-003  7.9100000e-003  1.3910000e-002  5.1500000e-003  1.4140000e-002
  9.4800000e-003  1.0320000e-002  1.0450000e-002  5.3700000e-003  1.1000000e-002
  1.1220000e-002  9.2400000e-003  9.4600000e-003  1.2110000e-002  1.4390000e-002
  1.5300000e-002  1.0220000e-002  1.4780000e-002  1.5050000e-002  5.9200000e-003
  6.9500000e-003  1.3620000e-002  9.7700000e-003  1.4020000e-002  1.3980000e-002
  1.1830000e-002  1.5270000e-002  1.3220000e-002  1.1760000e-002  1.1620000e-002
  1.0200000e-002  1.4140000e-002  1.4990000e-002  1.1350000e-002  8.7300000e-003
  8.7100000e-003  1.3520000e-002  1.0820000e-002  6.8800000e-003  7.2500000e-003
  1.3030000e-002  1.2280000e-002  1.2030000e-002  7.7000000e-003  9.9400000e-003
  1.3760000e-002  1.1640000e-002  1.7160000e-002  8.4400000e-003  1.5320000e-002
  1.1110000e-002  1.6010000e-002  1.6510000e-002  1.1790000e-002  1.2780000e-002
  1.6540000e-002  1.2080000e-002  1.2650000e-002  9.7700000e-003  9.0600000e-003
  1.4890000e-002  1.0050000e-002  1.7280000e-002  1.4140000e-002  1.5530000e-002
  8.6600000e-003  1.0440000e-002  1.0830000e-002  9.2100000e-003  1.3140000e-002
  1.5190000e-002  1.0860000e-002  1.8310000e-002  1.0600000e-002  1.6350000e-002
  1.8670000e-002  1.1890000e-002  1.6620000e-002  1.8310000e-002  1.8430000e-002
  1.6500000e-002  1.0520000e-002  9.8800000e-003  1.3530000e-002  1.3730000e-002
  1.6530000e-002  1.0670000e-002  1.8110000e-002  1.2970000e-002  1.3990000e-002
  1.1170000e-002  1.8700000e-002  1.1690000e-002  2.0050000e-002  1.5540000e-002
  1.3600000e-002  1.8430000e-002  2.0840000e-002  1.1250000e-002  1.1660000e-002
  1.8140000e-002  1.6700000e-002  1.3430000e-002  2.0000000e-002  2.0100000e-002
  1.9680000e-002  1.2950000e-002  1.8290000e-002  1.9980000e-002  1.7800000e-002
  1.6030000e-002  1.2940000e-002  1.4560000e-002  2.1700000e-002  1.8140000e-002
  1.8260000e-002  2.0200000e-002  1.4900000e-002  1.4490000e-002  1.6830000e-002
  2.0600000e-002  2.3280000e-002  2.3390000e-002  1.4230000e-002  1.6660000e-002
  1.4890000e-002  2.2760000e-002  1.8600000e-002  2.0750000e-002  2.0830000e-002
  2.0630000e-002  2.1640000e-002  1.7400000e-002  2.4370000e-002  2.2900000e-002
  2.1410000e-002  1.8100000e-002  1.8880000e-002  1.8500000e-002  2.1250000e-002
  1.8990000e-002  1.9190000e-002  2.1320000e-002  2.5630000e-002  1.6020000e-002
  2.0210000e-002  2.3410000e-002  2.1330000e-002  2.2220000e-002  1.9310000e-002
  2.6530000e-002  2.4300000e-002  1.8190000e-002  2.1460000e-002  2.1370000e-002
  2.5800000e-002  1.8630000e-002  2.3150000e-002  2.4500000e-002  2.2120000e-002
  2.2480000e-002  2.5230000e-002  2.7710000e-002  1.9300000e-002  2.0740000e-002
  2.6250000e-002  2.2590000e-002  2.8130000e-002  2.3080000e-002  2.2370000e-002
  2.7040000e-002  2.5530000e-002  2.6050000e-002  2.0960000e-002  2.7300000e-002
  2.8760000e-002  3.0070000e-002  2.5540000e-002  2.5950000e-002  2.1990000e-002
  2.2980000e-002  2.4340000e-002  2.5100000e-002  2.8440000e-002  3.0710000e-002
  2.4970000e-002  2.3260000e-002  3.1880000e-002  2.7250000e-002  2.8620000e-002
  2.4550000e-002  2.6870000e-002  2.4870000e-002  3.3110000e-002  2.9010000e-002
  2.8550000e-002  3.3340000e-002  2.5160000e-002  2.5640000e-002  2.8690000e-002
  2.9830000e-002  2.6620000e-002  2.9020000e-002  2.7790000e-002  3.3330000e-002
  2.8180000e-002  3.0310000e-002  3.2370000e-002  2.7920000e-002  2.7640000e-002
  3.6010000e-002  3.1350000e-002  3.0390000e-002  3.6760000e-002  3.6780000e-002
  2.9990000e-002  3.3680000e-002  3.3460000e-002  2.9430000e-002  3.1590000e-002
  3.8170000e-002  3.0650000e-002  3.7360000e-002  3.1580000e-002  3.0870000e-002
  3.4360000e-002  3.7670000e-002  3.6410000e-002  3.8950000e-002  3.5390000e-002
  3.3160000e-002  3.5510000e-002  3.6310000e-002  3.6480000e-002  3.5680000e-002
  3.3890000e-002  3.8320000e-002  3.3230000e-002  3.7720000e-002  4.1120000e-002
  4.0210000e-002  3.6540000e-002  4.1020000e-002  4.1570000e-002  4.0890000e-002
  3.9350000e-002  4.1950000e-002  4.3710000e-002  4.1970000e-002  4.0780000e-002
  4.4700000e-002  4.1830000e-002  3.9100000e-002  4.2380000e-002  3.8270000e-002
  4.7270000e-002  4.4680000e-002  3.9810000e-002  4.6950000e-002  4.6280000e-002
  4.0560000e-002  3.9690000e-002  4.1540000e-002  4.0740000e-002  4.5920000e-002
  4.5950000e-002  4.9350000e-002  4.7590000e-002  4.2890000e-002  4.7380000e-002
  5.0890000e-002  4.3670000e-002  4.7530000e-002  4.6060000e-002  5.0000000e-002
  5.0270000e-002  5.1190000e-002  4.7870000e-002  4.4460000e-002  4.7730000e-002
  5.3350000e-002  4.8730000e-002  5.1440000e-002  5.3090000e-002  5.0610000e-002
  5.3650000e-002  4.9630000e-002  5.3570000e-002  5.4620000e-002  5.4990000e-002
  5.2710000e-002  5.6400000e-002  5.0410000e-002  5.2230000e-002  4.8670000e-002
  5.2340000e-002  5.8920000e-002  5.4960000e-002  5.4750000e-002  5.1880000e-002
  5.9710000e-002  5.7380000e-002  5.4900000e-002  5.2360000e-002  5.2300000e-002
  5.2620000e-002  5.9440000e-002  5.8590000e-002  6.0030000e-002  5.8360000e-002
  5.5050000e-002  5.5220000e-002  6.2730000e-002  5.5190000e-002  5.8770000e-002
  6.3590000e-002  5.7180000e-002  6.1260000e-002  6.4430000e-002  6.2420000e-002
  6.7650000e-002  6.2740000e-002  5.8460000e-002  6.5290000e-002  6.6450000e-002
  6.4310000e-002  6.3890000e-002  6.7210000e-002  6.8350000e-002  6.0270000e-002
  6.7800000e-002  6.6520000e-002  6.2210000e-002  6.6750000e-002  6.9310000e-002
  7.2350000e-002  7.1340000e-002  6.9120000e-002  6.7880000e-002  6.7300000e-002
  7.5440000e-002  6.8740000e-002  6.8850000e-002  7.2510000e-002  7.4120000e-002
  7.4520000e-002  7.5450000e-002  7.3420000e-002  7.6470000e-002  7.7300000e-002
  7.2200000e-002  7.0180000e-002  7.2930000e-002  7.4270000e-002  7.5020000e-002
  7.8290000e-002  7.9420000e-002  7.8830000e-002  7.2590000e-002  8.0240000e-002
  7.4800000e-002  7.7790000e-002  8.3700000e-002  7.8090000e-002  8.3970000e-002
  7.8470000e-002  8.0610000e-002  7.8990000e-002  7.9020000e-002  7.7380000e-002
  8.1990000e-002  8.8010000e-002  8.4430000e-002  8.5910000e-002  8.3000000e-002
  8.7560000e-002  8.2480000e-002  8.5610000e-002  8.6040000e-002  8.8280000e-002
  8.7570000e-002  8.7500000e-002  9.0710000e-002  9.1960000e-002  8.8940000e-002
  9.2390000e-002  9.4570000e-002  9.3020000e-002  9.2900000e-002  9.3460000e-002
  9.3120000e-002  9.9020000e-002  9.1640000e-002  8.9750000e-002  9.1670000e-002
  1.0192000e-001  9.5120000e-002  9.9480000e-002  1.0194000e-001  9.2560000e-002
  1.0199000e-001  1.0177000e-001  1.0163000e-001  1.0443000e-001  9.6360000e-002
  1.0019000e-001  1.0298000e-001  9.7890000e-002  1.0582000e-001  1.0200000e-001
  1.0115000e-001  1.1046000e-001  1.0997000e-001  1.0711000e-001  1.0957000e-001
  1.1012000e-001  1.1281000e-001  1.1032000e-001  1.1235000e-001  1.0561000e-001
  1.1608000e-001  1.1094000e-001  1.1271000e-001  1.1567000e-001  1.1630000e-001
  1.1252000e-001  1.1289000e-001  1.1359000e-001  1.0992000e-001  1.1287000e-001
  1.2096000e-001  1.1449000e-001  1.1575000e-001  1.1904000e-001  1.2031000e-001
  1.2450000e-001  1.1631000e-001  1.2508000e-001  1.1997000e-001  1.2012000e-001
  1.2810000e-001  1.2885000e-001  1.2580000e-001  1.2181000e-001  1.2573000e-001
  1.3079000e-001  1.2733000e-001  1.3213000e-001  1.2853000e-001  1.2520000e-001
  1.2922000e-001  1.3326000e-001  1.2974000e-001  1.2648000e-001  1.2691000e-001
  1.3923000e-001  1.3488000e-001  1.3872000e-001  1.3655000e-001  1.3846000e-001
  1.3865000e-001  1.4199000e-001  1.3402000e-001  1.3508000e-001  1.3422000e-001
  1.4634000e-001  1.4390000e-001  1.4295000e-001  1.4402000e-001  1.4603000e-001
  1.4371000e-001  1.4139000e-001  1.4569000e-001  1.4759000e-001  1.4385000e-001
  1.4556000e-001  1.5176000e-001  1.4717000e-001  1.4621000e-001  1.5216000e-001
  1.5317000e-001  1.5113000e-001  1.5054000e-001  1.5211000e-001  1.4921000e-001
  1.5403000e-001  1.5423000e-001  1.5525000e-001  1.5313000e-001  1.5389000e-001
  1.5812000e-001  1.5582000e-001  1.5759000e-001  1.6350000e-001  1.6449000e-001
  1.6534000e-001  1.6215000e-001  1.6377000e-001  1.6535000e-001  1.6818000e-001
  1.6930000e-001  1.6984000e-001  1.6372000e-001  1.6990000e-001  1.6935000e-001
  1.6871000e-001  1.6876000e-001  1.7223000e-001  1.7507000e-001  1.6914000e-001
  1.7859000e-001  1.7942000e-001  1.7249000e-001  1.7563000e-001  1.7940000e-001
  1.7653000e-001  1.8606000e-001  1.7720000e-001  1.7822000e-001  1.8085000e-001
  1.8246000e-001  1.8539000e-001  1.8105000e-001  1.8517000e-001  1.8822000e-001
  1.8826000e-001  1.8590000e-001  1.9217000e-001  1.9008000e-001  1.9281000e-001
  1.9695000e-001  1.9685000e-001  1.9577000e-001  1.9207000e-001  1.9740000e-001
  2.0073000e-001  2.0139000e-001  1.9476000e-001  2.0158000e-001  1.9602000e-001
  2.0044000e-001  2.0455000e-001  2.0064000e-001  2.0811000e-001  2.0172000e-001
  2.0445000e-001  2.1304000e-001  2.1150000e-001  2.1012000e-001  2.0597000e-001
  2.0905000e-001  2.1614000e-001  2.1073000e-001  2.1085000e-001  2.1464000e-001
  2.1564000e-001  2.1478000e-001  2.2076000e-001  2.1380000e-001  2.2090000e-001
  2.2699000e-001  2.2615000e-001  2.2567000e-001  2.2753000e-001  2.2244000e-001
  2.2646000e-001  2.2326000e-001  2.2910000e-001  2.2948000e-001  2.3186000e-001
  2.3378000e-001  2.3511000e-001  2.3509000e-001  2.2941000e-001  2.3099000e-001
  2.3828000e-001  2.4051000e-001  2.4261000e-001  2.3965000e-001  2.3882000e-001
  2.4341000e-001  2.4779000e-001  2.3873000e-001  2.3858000e-001  2.3888000e-001
  2.5155000e-001  2.5240000e-001  2.4469000e-001  2.5041000e-001  2.5006000e-001
  2.5656000e-001  2.5291000e-001  2.5699000e-001  2.5675000e-001  2.5263000e-001
  2.6154000e-001  2.6070000e-001  2.5971000e-001  2.6064000e-001  2.5706000e-001
  2.6538000e-001  2.6147000e-001  2.6508000e-001  2.6623000e-001  2.6816000e-001
  2.6828000e-001  2.7354000e-001  2.7074000e-001  2.7079000e-001  2.6720000e-001
  2.7630000e-001  2.7380000e-001  2.7997000e-001  2.7343000e-001  2.7823000e-001
  2.7761000e-001  2.7940000e-001  2.7944000e-001  2.8223000e-001  2.8624000e-001
  2.8629000e-001  2.8314000e-001  2.9115000e-001  2.8514000e-001  2.8675000e-001
  2.9017000e-001  2.9003000e-001  2.9204000e-001  2.8962000e-001  2.9645000e-001
  3.0269000e-001  2.9438000e-001  3.0177000e-001  3.0326000e-001  2.9541000e-001
  3.0622000e-001  3.0253000e-001  3.0143000e-001  3.0764000e-001  3.0416000e-001
  3.0668000e-001  3.1027000e-001  3.1091000e-001  3.1080000e-001  3.0908000e-001
  3.1275000e-001  3.1235000e-001  3.1431000e-001  3.1491000e-001  3.2136000e-001
  3.2818000e-001  3.2565000e-001  3.2460000e-001  3.2697000e-001  3.2505000e-001
