  8.7700000e-003  8.7700000e-003  5.9457900e-004  2.7100000e-003  3.1600000e-003  4.8000000e-003  4.1624100e-004  8.6300000e-003  6.9826300e-005  8.7700000e-003  5.9257400e-004
  3.4600000e-003  3.4600000e-003  8.9300000e-003  7.2500000e-003  9.9800000e-003  9.0100000e-003  7.6000000e-003  3.9800000e-003  5.0000000e-003  3.4600000e-003  8.9300000e-003
  7.1900000e-003  7.1900000e-003  2.4700000e-003  8.4735100e-005  9.1100000e-003  8.4700000e-003  9.8400000e-003  3.3800000e-003  5.0000000e-003  7.1900000e-003  2.4700000e-003
  4.3400000e-003  4.3400000e-003  1.1000000e-003  8.5600000e-003  2.2300000e-003  1.8365800e-004  4.4800000e-003  7.3700000e-003  4.9900000e-003  4.3300000e-003  1.0900000e-003
  7.6400000e-003  7.6400000e-003  6.8400000e-003  1.6300000e-003  2.7700000e-003  6.6400000e-003  5.7600000e-003  3.3600000e-003  7.3000000e-003  7.6400000e-003  6.8300000e-003
  4.2700000e-003  4.2700000e-003  9.5370000e-004  5.0700000e-003  9.0476000e-004  7.8400000e-003  3.6600000e-003  1.5037400e-005  1.3000000e-003  4.2600000e-003  9.5084500e-004
  8.8100000e-003  8.8100000e-003  2.8900000e-003  9.5900000e-003  8.9100000e-003  1.0200000e-003  7.1500000e-003  4.6900000e-003  7.3800000e-003  8.8100000e-003  2.8900000e-003
  9.9400000e-003  9.9300000e-003  2.0245700e-004  5.5300000e-003  4.3200000e-003  3.2500000e-003  4.2500000e-003  2.6300000e-003  7.4500000e-003  9.9300000e-003  1.9917300e-004
  5.5400000e-003  5.5400000e-003  5.8000000e-003  2.5200000e-003  8.2651700e-005  1.0400000e-003  2.3400000e-003  3.9200000e-003  4.5600000e-003  5.5300000e-003  5.7900000e-003
  2.1400000e-003  2.1400000e-003  5.0300000e-003  8.9200000e-003  3.5588400e-004  2.3000000e-003  8.1600000e-003  9.2300000e-003  1.4000000e-003  2.1300000e-003  5.0300000e-003
  7.4300000e-003  7.4300000e-003  2.9434800e-005  9.5000000e-003  4.0000000e-003  7.3800000e-003  8.8900000e-003  1.6600000e-003  4.9000000e-003  7.4300000e-003  2.5389300e-005
  3.3800000e-003  3.3800000e-003  2.2452500e-004  4.6679600e-004  8.3900000e-003  8.9100000e-003  3.0200000e-003  5.5000000e-003  3.4523800e-004  3.3800000e-003  2.2019000e-004
  8.6359000e-004  8.6300900e-004  6.4800000e-003  1.5773800e-004  5.1200000e-003  6.9000000e-003  7.1000000e-003  3.3400000e-003  5.4000000e-003  8.5836500e-004  6.4700000e-003
  5.2500000e-003  5.2500000e-003  4.6000000e-003  8.4500000e-003  8.7400000e-003  7.5900000e-003  5.0000000e-003  7.0100000e-003  6.4500000e-003  5.2500000e-003  4.6000000e-003
  4.3800000e-003  4.3800000e-003  4.6700000e-003  1.9200000e-003  5.2300000e-003  9.2400000e-003  8.9500000e-003  7.8100000e-003  3.2700000e-003  4.3700000e-003  4.6700000e-003
  6.6700000e-003  6.6700000e-003  9.0900000e-003  8.3200000e-003  5.0700000e-003  8.8400000e-003  1.1600000e-003  2.1100000e-003  6.4300000e-003  6.6600000e-003  9.0800000e-003
  1.1800000e-003  1.1800000e-003  2.1566600e-004  5.6000000e-003  6.2600000e-003  2.0800000e-003  1.2000000e-003  2.2800000e-003  5.5600000e-003  1.1700000e-003  2.0956000e-004
  4.0500000e-003  4.0500000e-003  3.4000000e-003  4.4400000e-003  7.5300000e-003  4.9400000e-003  5.0000000e-003  6.7100000e-003  6.2100000e-003  4.0400000e-003  3.3900000e-003
  3.7905600e-004  3.7818200e-004  3.3600000e-003  2.9900000e-003  9.4100000e-003  6.2200000e-003  3.0300000e-003  6.0300000e-003  3.7000000e-003  3.7118900e-004  3.3500000e-003
  8.2600000e-003  8.2600000e-003  4.2600000e-003  6.5700000e-003  4.8200000e-003  6.9600000e-003  8.5600000e-003  1.7400000e-003  6.3700000e-003  8.2500000e-003  4.2500000e-003
  3.8600000e-003  3.8600000e-003  8.4300000e-003  3.3600000e-003  8.3900000e-003  7.6700000e-003  1.0500000e-003  2.9100000e-003  6.6200000e-003  3.8500000e-003  8.4200000e-003
  3.0000000e-003  3.0000000e-003  4.6100000e-003  8.1000000e-003  7.3900000e-003  5.2500000e-003  8.6000000e-003  7.7700000e-003  7.8845000e-004  2.9900000e-003  4.6000000e-003
  2.8800000e-003  2.8800000e-003  1.8600000e-003  8.9400000e-003  3.2300000e-003  7.2000000e-003  8.5800000e-003  7.0400000e-003  5.5900000e-003  2.8700000e-003  1.8500000e-003
  2.3900000e-003  2.3800000e-003  2.7600000e-003  9.4700000e-003  1.4300000e-003  2.1500000e-003  5.0588000e-004  2.2800000e-003  8.4600000e-003  2.3700000e-003  2.7500000e-003
  2.7100000e-003  2.7100000e-003  2.8500000e-003  4.5100000e-003  1.1700000e-003  1.4000000e-003  4.0800000e-003  4.3469800e-004  3.5900000e-003  2.7000000e-003  2.8400000e-003
  5.9500000e-003  5.9500000e-003  2.5400000e-003  6.9400000e-003  3.1800000e-003  9.3500000e-003  1.2159200e-004  5.0211500e-004  3.9300000e-003  5.9400000e-003  2.5300000e-003
  7.9700000e-003  7.9700000e-003  9.3000000e-003  6.3600000e-003  6.5200000e-003  2.8300000e-003  7.8700000e-003  1.5900000e-003  8.3000000e-003  7.9500000e-003  9.2800000e-003
  4.6200000e-003  4.6200000e-003  1.0300000e-003  4.0383000e-004  9.3300000e-003  2.6700000e-003  5.7600000e-003  8.6000000e-003  4.6100000e-003  4.6100000e-003  1.0200000e-003
  6.2400000e-003  6.2400000e-003  4.6700000e-003  7.6500000e-003  2.6853700e-004  8.6500000e-003  6.0700000e-003  5.7784300e-004  5.4900000e-003  6.2300000e-003  4.6600000e-003
  6.4100000e-003  6.4100000e-003  4.5300000e-003  4.3700000e-003  6.7371200e-004  5.7800000e-003  8.0377800e-004  8.8700000e-003  7.0900000e-003  6.3900000e-003  4.5100000e-003
  8.5800000e-003  8.5800000e-003  6.9800000e-003  5.2500000e-003  4.1559500e-004  8.2800000e-003  4.7400000e-003  3.2300000e-003  8.4200000e-003  8.5600000e-003  6.9700000e-003
  4.8800000e-003  4.8800000e-003  3.5200000e-003  5.3000000e-003  8.2900000e-003  2.4900000e-003  9.5300000e-003  6.8100000e-003  3.5360000e-004  4.8600000e-003  3.5000000e-003
  7.6200000e-003  7.6100000e-003  5.5900000e-003  3.7700000e-003  3.7300000e-003  2.1800000e-003  8.1600000e-003  2.0800000e-003  2.7600000e-003  7.6000000e-003  5.5700000e-003
  9.1100000e-003  9.1100000e-003  2.5700000e-003  4.3900000e-003  5.8900000e-003  2.9200000e-003  8.3300000e-003  9.2500000e-003  8.9800000e-003  9.0900000e-003  2.5500000e-003
  4.4900000e-003  4.4800000e-003  3.7343400e-004  3.1600000e-003  7.3100000e-003  4.6300000e-003  2.9400000e-003  6.3700000e-003  1.1547700e-004  4.4600000e-003  3.5333200e-004
  9.8600000e-003  9.8600000e-003  1.9100000e-003  4.4800000e-003  6.0600000e-003  4.5800000e-003  3.3500000e-003  4.0900000e-003  8.3500000e-003  9.8400000e-003  1.8900000e-003
  2.6800000e-003  2.6800000e-003  2.0500000e-003  7.4900000e-003  6.5700000e-003  8.6800000e-003  4.1000000e-003  7.2800000e-003  1.2177900e-004  2.6600000e-003  2.0300000e-003
  9.8200000e-003  9.8200000e-003  3.7300000e-003  6.4900000e-003  7.1900000e-003  7.7500000e-003  8.1081100e-004  1.9800000e-003  4.9900000e-003  9.8000000e-003  3.7100000e-003
  2.0400000e-003  2.0400000e-003  1.9200000e-003  7.2200000e-003  9.3500000e-003  5.4200000e-003  4.4600000e-003  8.3400000e-003  7.0689100e-004  2.0100000e-003  1.8900000e-003
  6.1800000e-003  6.1700000e-003  5.3000000e-003  4.6200000e-003  7.5800000e-003  4.2700000e-003  3.4500000e-003  3.7000000e-003  8.8500000e-003  6.1400000e-003  5.2700000e-003
  8.4300000e-003  8.4200000e-003  7.2700000e-003  4.4200000e-003  6.9900000e-003  1.5300000e-003  1.0900000e-003  8.9200000e-003  2.5400000e-003  8.3900000e-003  7.2400000e-003
  6.8100000e-003  6.8100000e-003  2.5900000e-003  5.0200000e-003  3.1120800e-004  8.0700000e-003  7.2152100e-004  4.0400000e-003  4.5500000e-003  6.7800000e-003  2.5600000e-003
  4.6100000e-003  4.6000000e-003  2.3000000e-003  9.2800000e-003  9.9638900e-004  9.2200000e-003  4.8200000e-003  9.7100000e-003  3.9281800e-004  4.5700000e-003  2.2600000e-003
  8.3900000e-003  8.3900000e-003  7.1900000e-003  1.6709100e-004  1.2700000e-003  6.5445000e-004  8.3200000e-003  3.8100000e-003  8.0600000e-003  8.3500000e-003  7.1500000e-003
  4.7100000e-003  4.7000000e-003  7.2400000e-003  4.9200000e-003  8.0300000e-003  1.0019500e-004  2.7300000e-003  7.9900000e-003  9.5900000e-003  4.6600000e-003  7.2000000e-003
  4.6800000e-003  4.6800000e-003  4.9600000e-003  7.8200000e-003  5.7500000e-003  8.4600000e-003  9.8592000e-004  7.4500000e-003  4.7700000e-003  4.6400000e-003  4.9200000e-003
  1.3200000e-003  1.3200000e-003  1.9200000e-003  7.4800000e-003  5.9700000e-003  2.2600000e-003  8.7300000e-003  2.8400000e-003  8.7412400e-004  1.2800000e-003  1.8800000e-003
  1.9300000e-003  1.9300000e-003  1.1800000e-003  7.1400000e-003  6.6500000e-003  2.5900000e-003  3.6400000e-003  7.2900000e-003  8.6600000e-003  1.8800000e-003  1.1400000e-003
  8.3000000e-003  8.2900000e-003  9.6400000e-003  3.7200000e-003  8.1800000e-003  7.0700000e-003  5.4500000e-003  5.0500000e-003  6.2200000e-003  8.2400000e-003  9.5900000e-003
  4.9600000e-003  4.9500000e-003  3.4900000e-003  9.0700000e-003  1.0800000e-003  7.7400000e-003  6.5300000e-003  3.3600000e-003  9.4800000e-003  4.9000000e-003  3.4400000e-003
  1.9300000e-003  1.9200000e-003  2.4100000e-003  3.5000000e-003  4.5200000e-003  6.4200000e-003  1.0900000e-003  6.2300000e-003  9.9000000e-003  1.8700000e-003  2.3600000e-003
  3.2900000e-003  3.2800000e-003  1.8400000e-003  1.4800000e-003  3.1600000e-003  5.8400000e-003  7.1800000e-003  4.5500000e-003  2.3300000e-003  3.2300000e-003  1.7800000e-003
  3.5300000e-003  3.5300000e-003  1.3900000e-003  6.5200000e-003  3.0200000e-003  1.4500000e-003  2.8700000e-003  5.7471300e-004  3.9700000e-003  3.4600000e-003  1.3200000e-003
  6.4600000e-003  6.4500000e-003  3.2700000e-003  8.5500000e-003  1.3500000e-003  4.9400000e-003  1.5100000e-003  4.0500000e-003  5.3100000e-003  6.3900000e-003  3.2000000e-003
  5.6800000e-003  5.6700000e-003  9.7000000e-003  5.2800000e-003  8.4000000e-003  7.9200000e-003  2.5200000e-003  5.1900000e-003  2.6712600e-004  5.6000000e-003  9.6300000e-003
  3.0400000e-003  3.0300000e-003  4.1300000e-003  8.0800000e-003  1.1600000e-003  2.8900000e-003  2.1600000e-003  4.9900000e-003  2.8500000e-003  2.9600000e-003  4.0500000e-003
  4.2200000e-003  4.2100000e-003  1.2200000e-003  7.0100000e-003  8.6400000e-003  1.3500000e-003  2.3100000e-003  8.1700000e-003  8.4800000e-003  4.1300000e-003  1.1400000e-003
  6.8300000e-003  6.8200000e-003  8.7900000e-003  7.3800000e-003  1.3400000e-003  7.9500000e-003  6.3300000e-003  4.0131100e-004  6.0400000e-003  6.7400000e-003  8.7100000e-003
  4.4000000e-003  4.3900000e-003  7.0400000e-003  8.4400000e-003  1.1300000e-003  2.6400000e-003  1.3100000e-003  8.6500000e-003  9.3600000e-003  4.3000000e-003  6.9500000e-003
  2.3100000e-003  2.2900000e-003  3.7300000e-003  8.3400000e-003  2.6900000e-003  3.3300000e-003  3.6700000e-003  8.1700000e-003  8.4542700e-004  2.2000000e-003  3.6300000e-003
  5.5800000e-003  5.5700000e-003  4.2400000e-003  5.0500000e-003  6.1000000e-003  5.3948300e-004  1.1700000e-003  6.8200000e-003  4.6900000e-003  5.4700000e-003  4.1400000e-003
  9.4900000e-003  9.4800000e-003  1.3000000e-003  6.2600000e-003  1.7800000e-003  6.7800000e-003  6.6300000e-003  1.9700000e-003  7.6300000e-003  9.3700000e-003  1.2000000e-003
  8.2500000e-003  8.2300000e-003  4.9600000e-003  2.0000000e-003  8.4400000e-003  5.6800000e-003  5.7500000e-003  1.5100000e-003  4.9700000e-003  8.1200000e-003  4.8400000e-003
  5.9127600e-004  5.7632300e-004  4.8400000e-003  4.0700000e-003  9.8900000e-003  2.0400000e-003  9.7800000e-003  6.6729500e-004  7.9900000e-003  4.5670300e-004  4.7200000e-003
  6.1800000e-003  6.1700000e-003  3.1400000e-003  4.7500000e-003  2.9500000e-003  6.9314100e-004  7.0700000e-003  3.0600000e-003  9.4800000e-003  6.0400000e-003  3.0200000e-003
  2.4700000e-003  2.4500000e-003  8.4300000e-003  3.9300000e-003  6.1700000e-003  8.8500000e-003  1.4900000e-003  2.5800000e-003  8.1339100e-004  2.3200000e-003  8.3000000e-003
  1.8300000e-003  1.8100000e-003  7.3300000e-003  9.7900000e-003  8.3700000e-003  2.0400000e-003  5.7500000e-003  8.4900000e-003  8.0100000e-003  1.6600000e-003  7.1900000e-003
  8.5100000e-003  8.4900000e-003  5.9700000e-003  2.5300000e-003  7.1400000e-003  9.1100000e-003  3.9400000e-003  8.0800000e-003  2.2800000e-003  8.3400000e-003  5.8200000e-003
  3.0000000e-003  2.9800000e-003  5.3200000e-003  2.3200000e-003  9.2300000e-003  4.0600000e-003  5.7800000e-003  1.7100000e-003  1.2300000e-003  2.8200000e-003  5.1600000e-003
  4.2300000e-003  4.2100000e-003  2.1924900e-004  3.9500000e-003  7.1000000e-003  6.1500000e-003  3.5552400e-004  2.7200000e-003  7.2000000e-003  4.0400000e-003  4.9839200e-005
  8.8500000e-003  8.8300000e-003  6.2300000e-003  1.1800000e-003  7.6088900e-004  1.1000000e-003  9.9500000e-003  3.9800000e-003  8.9000000e-003  8.6500000e-003  6.0500000e-003
  6.1700000e-003  6.1500000e-003  7.3300000e-003  5.8900000e-003  4.6000000e-003  4.8300000e-003  7.6700000e-003  8.0000000e-003  4.0124300e-004  5.9600000e-003  7.1400000e-003
  2.9900000e-003  2.9700000e-003  9.7200000e-003  8.2900000e-003  8.0600000e-003  6.0600000e-003  2.9200000e-003  8.1800000e-003  6.2181300e-004  2.7600000e-003  9.5200000e-003
  7.0000000e-003  6.9700000e-003  1.9100000e-003  1.9400000e-003  8.8119600e-004  8.2200000e-003  1.9953400e-004  5.8200000e-003  9.3100000e-003  6.7600000e-003  1.7000000e-003
  5.3600000e-003  5.3400000e-003  2.3700000e-003  5.1700000e-003  8.0600000e-003  5.8100000e-003  7.1700000e-003  8.8100000e-003  3.8824700e-004  5.1100000e-003  2.1500000e-003
  5.8800000e-003  5.8500000e-003  2.0500000e-003  1.0900000e-003  8.3000000e-003  2.4300000e-003  5.5600000e-003  4.9300000e-003  5.5700000e-003  5.6200000e-003  1.8200000e-003
  9.7700000e-003  9.7400000e-003  3.7400000e-003  8.2100000e-003  6.4000000e-003  4.1226600e-004  7.3800000e-003  8.1600000e-003  1.3800000e-003  9.4900000e-003  3.4900000e-003
  2.3900000e-003  2.3600000e-003  1.0100000e-003  6.4295100e-004  5.6600000e-003  4.2100000e-003  7.8700000e-003  1.5900000e-003  5.4800000e-003  2.0900000e-003  7.4592400e-004
  3.6800000e-003  3.6400000e-003  6.3800000e-003  8.9900000e-003  8.5700000e-003  4.9900000e-003  9.6400000e-003  6.3400000e-003  7.3400000e-003  3.3600000e-003  6.1000000e-003
  6.8100000e-003  6.7700000e-003  8.3200000e-003  9.0500000e-003  6.4900000e-003  3.6156400e-004  6.1900000e-003  4.2800000e-003  8.2600000e-003  6.4700000e-003  8.0300000e-003
  9.2864700e-004  8.8931000e-004  7.7100000e-003  5.5800000e-003  2.1800000e-003  4.7613500e-004  6.9700000e-003  6.3100000e-003  9.0800000e-003  5.7460800e-004  7.3900000e-003
  2.6000000e-003  2.5600000e-003  5.7200000e-003  9.8000000e-003  7.7200000e-003  7.1300000e-003  9.1400000e-003  6.5000000e-003  1.8000000e-003  2.2200000e-003  5.3900000e-003
  2.9500000e-003  2.9000000e-003  3.4100000e-003  3.3700000e-003  5.9200000e-003  7.9200000e-003  4.9700000e-003  3.7300000e-003  3.0500000e-003  2.5500000e-003  3.0600000e-003
  4.1200000e-003  4.0700000e-003  7.6800000e-003  3.4400000e-003  7.5900000e-003  9.9200000e-003  8.8300000e-003  3.1400000e-003  3.3100000e-003  3.7000000e-003  7.3100000e-003
  8.2900000e-003  8.2400000e-003  4.6400000e-003  2.9200000e-003  4.6300000e-003  7.3300000e-003  5.4400000e-003  3.8100000e-003  6.0200000e-003  7.8500000e-003  4.2500000e-003
  9.2986100e-004  8.7815000e-004  5.1800000e-003  4.0200000e-003  1.4100000e-003  2.9870000e-004  1.9400000e-003  9.7500000e-003  1.6100000e-003  4.6445700e-004  4.7600000e-003
  6.3400000e-003  6.2800000e-003  4.1200000e-003  9.8200000e-003  6.6616200e-004  9.0200000e-003  8.2300000e-003  7.0312500e-004  4.2600000e-003  5.8500000e-003  3.6800000e-003
  1.0360000e-002  1.0310000e-002  2.5400000e-003  2.3400000e-003  1.8300000e-003  2.5800000e-003  5.2300000e-003  6.4800000e-003  6.0300000e-003  9.8500000e-003  2.0800000e-003
  6.0800000e-003  6.0200000e-003  8.1900000e-003  5.1400000e-003  5.5492700e-004  3.4100000e-003  4.3686500e-004  9.7791800e-004  6.8000000e-003  5.5300000e-003  7.7000000e-003
  1.0070000e-002  1.0010000e-002  6.1829200e-004  6.8600000e-003  6.6000000e-003  9.7402000e-004  6.0000000e-003  5.8800000e-003  8.3400000e-003  9.4900000e-003  1.0526700e-004
  9.0100000e-003  8.9400000e-003  5.6400000e-003  2.5200000e-003  1.0030000e-002  8.9200000e-003  5.4800000e-003  3.4200000e-003  7.7700000e-003  8.4000000e-003  5.1000000e-003
  9.8800000e-003  9.8100000e-003  4.9100000e-003  7.5400000e-003  5.1900000e-003  4.7200000e-003  2.0600000e-003  1.9300000e-003  5.1800000e-003  9.2400000e-003  4.3400000e-003
  3.6100000e-003  3.5400000e-003  7.8200000e-003  7.8800000e-003  9.4700000e-003  1.6000000e-003  6.1600000e-003  9.0800000e-003  3.4700000e-003  2.9400000e-003  7.2200000e-003
  5.4100000e-003  5.3300000e-003  9.2900000e-003  6.5600000e-003  9.1200000e-003  6.7100000e-003  4.1900000e-003  8.3400000e-003  3.1200000e-003  4.6900000e-003  8.6600000e-003
  7.5800000e-003  7.4900000e-003  1.7600000e-003  9.3065400e-004  6.8800000e-003  1.0220000e-002  6.1200000e-003  8.1500000e-003  6.7700000e-003  6.8200000e-003  1.1000000e-003
  4.6900000e-003  4.6000000e-003  6.5000000e-003  1.8200000e-003  4.4000000e-003  3.7300000e-003  4.8900000e-003  2.2600000e-003  5.7400000e-003  3.8900000e-003  5.8000000e-003
  9.1400000e-003  9.0400000e-003  8.7100000e-003  3.8500000e-003  9.3300000e-003  3.4500000e-003  2.7200000e-003  6.3200000e-003  9.6210300e-004  8.3000000e-003  7.9700000e-003
